item,ibge
http://www.wikidata.org/entity/Q1772552,2910305
http://www.wikidata.org/entity/Q1795353,2910404
http://www.wikidata.org/entity/Q1806968,2910503
http://www.wikidata.org/entity/Q1772504,2910602
http://www.wikidata.org/entity/Q2013802,2910701
http://www.wikidata.org/entity/Q1796277,2910727
http://www.wikidata.org/entity/Q1808436,2910750
http://www.wikidata.org/entity/Q1762060,2910776
http://www.wikidata.org/entity/Q194343,2910800
http://www.wikidata.org/entity/Q2019006,2910859
http://www.wikidata.org/entity/Q1761918,2910909
http://www.wikidata.org/entity/Q1761890,2911006
http://www.wikidata.org/entity/Q1762128,2911105
http://www.wikidata.org/entity/Q727944,2911204
http://www.wikidata.org/entity/Q1795321,2911253
http://www.wikidata.org/entity/Q1795290,2911303
http://www.wikidata.org/entity/Q632744,2911402
http://www.wikidata.org/entity/Q1762146,2911501
http://www.wikidata.org/entity/Q1761869,2911600
http://www.wikidata.org/entity/Q1796414,2911659
http://www.wikidata.org/entity/Q786924,2911709
http://www.wikidata.org/entity/Q1798829,2911808
http://www.wikidata.org/entity/Q2019055,2911857
http://www.wikidata.org/entity/Q1762080,2911907
http://www.wikidata.org/entity/Q1800654,2912004
http://www.wikidata.org/entity/Q741470,2912103
http://www.wikidata.org/entity/Q968962,2912202
http://www.wikidata.org/entity/Q1795367,2912301
http://www.wikidata.org/entity/Q1798809,2912400
http://www.wikidata.org/entity/Q1800648,2912509
http://www.wikidata.org/entity/Q1772606,2912608
http://www.wikidata.org/entity/Q1647812,2912707
http://www.wikidata.org/entity/Q985979,2912806
http://www.wikidata.org/entity/Q1772538,2912905
http://www.wikidata.org/entity/Q1798843,2913002
http://www.wikidata.org/entity/Q1795384,2913101
http://www.wikidata.org/entity/Q1761863,2913200
http://www.wikidata.org/entity/Q1795380,2913309
http://www.wikidata.org/entity/Q1795332,2913408
http://www.wikidata.org/entity/Q1795302,2913457
http://www.wikidata.org/entity/Q1762385,2913507
http://www.wikidata.org/entity/Q373705,2913606
http://www.wikidata.org/entity/Q589992,2913705
http://www.wikidata.org/entity/Q605861,2913804
http://www.wikidata.org/entity/Q1625857,2913903
http://www.wikidata.org/entity/Q2026825,2914000
http://www.wikidata.org/entity/Q526769,2914109
http://www.wikidata.org/entity/Q1795122,2914208
http://www.wikidata.org/entity/Q1795815,2914307
http://www.wikidata.org/entity/Q1795271,2914406
http://www.wikidata.org/entity/Q1648734,2914505
http://www.wikidata.org/entity/Q1762180,2914604
http://www.wikidata.org/entity/Q1798824,2914653
http://www.wikidata.org/entity/Q1800730,2914703
http://www.wikidata.org/entity/Q460750,2914802
http://www.wikidata.org/entity/Q985513,2914901
http://www.wikidata.org/entity/Q509976,2915007
http://www.wikidata.org/entity/Q1795795,2915106
http://www.wikidata.org/entity/Q782196,2915205
http://www.wikidata.org/entity/Q1795765,2915304
http://www.wikidata.org/entity/Q1800628,2915353
http://www.wikidata.org/entity/Q1762055,2915403
http://www.wikidata.org/entity/Q1772508,2915502
http://www.wikidata.org/entity/Q943536,2915601
http://www.wikidata.org/entity/Q1647799,2915700
http://www.wikidata.org/entity/Q686304,2915809
http://www.wikidata.org/entity/Q965644,2915908
http://www.wikidata.org/entity/Q1795733,2916005
http://www.wikidata.org/entity/Q1772662,2916104
http://www.wikidata.org/entity/Q1796349,2916203
http://www.wikidata.org/entity/Q966857,2916302
http://www.wikidata.org/entity/Q921827,2916401
http://www.wikidata.org/entity/Q1795161,2916500
http://www.wikidata.org/entity/Q583180,2916609
http://www.wikidata.org/entity/Q686137,2916708
http://www.wikidata.org/entity/Q1795784,2916807
http://www.wikidata.org/entity/Q1795128,2916856
http://www.wikidata.org/entity/Q609737,2916906
http://www.wikidata.org/entity/Q1807777,2917003
http://www.wikidata.org/entity/Q1798854,2917102
http://www.wikidata.org/entity/Q1795113,2917201
http://www.wikidata.org/entity/Q1795108,2917300
http://www.wikidata.org/entity/Q1795133,2917334
http://www.wikidata.org/entity/Q2027295,2917359
http://www.wikidata.org/entity/Q683315,2917409
http://www.wikidata.org/entity/Q1798719,2917508
http://www.wikidata.org/entity/Q733973,2917607
http://www.wikidata.org/entity/Q1070926,2917706
http://www.wikidata.org/entity/Q1761843,2917805
http://www.wikidata.org/entity/Q1999691,2917904
http://www.wikidata.org/entity/Q630203,2918001
http://www.wikidata.org/entity/Q1761820,2918100
http://www.wikidata.org/entity/Q1795144,2918209
http://www.wikidata.org/entity/Q1798820,2918308
http://www.wikidata.org/entity/Q1795137,2918357
http://www.wikidata.org/entity/Q753044,2918407
http://www.wikidata.org/entity/Q1795150,2918456
http://www.wikidata.org/entity/Q1431410,2918506
http://www.wikidata.org/entity/Q338795,2918555
http://www.wikidata.org/entity/Q935612,2918605
http://www.wikidata.org/entity/Q1795742,2918704
http://www.wikidata.org/entity/Q1794388,2918753
http://www.wikidata.org/entity/Q1793368,2918803
http://www.wikidata.org/entity/Q988768,2918902
http://www.wikidata.org/entity/Q1761765,2919009
http://www.wikidata.org/entity/Q1794888,2919058
http://www.wikidata.org/entity/Q1794383,2919108
http://www.wikidata.org/entity/Q1761847,2919157
http://www.wikidata.org/entity/Q905164,2919207
http://www.wikidata.org/entity/Q1762223,2919306
http://www.wikidata.org/entity/Q1793470,2919405
http://www.wikidata.org/entity/Q1793460,2919504
http://www.wikidata.org/entity/Q1808537,2919553
http://www.wikidata.org/entity/Q1761781,2919603
http://www.wikidata.org/entity/Q1794428,2919702
http://www.wikidata.org/entity/Q776627,2919801
http://www.wikidata.org/entity/Q1793587,2919900
http://www.wikidata.org/entity/Q985510,2919926
http://www.wikidata.org/entity/Q1794883,2919959
http://www.wikidata.org/entity/Q1794943,2920007
http://www.wikidata.org/entity/Q1795253,2920106
http://www.wikidata.org/entity/Q743654,2920205
http://www.wikidata.org/entity/Q1794419,2920304
http://www.wikidata.org/entity/Q1772681,2920403
http://www.wikidata.org/entity/Q1761788,2920452
http://www.wikidata.org/entity/Q1795100,2920502
http://www.wikidata.org/entity/Q1761467,2920601
http://www.wikidata.org/entity/Q2028783,2920700
http://www.wikidata.org/entity/Q1794252,2920809
http://www.wikidata.org/entity/Q956401,2920908
http://www.wikidata.org/entity/Q648152,2921005
http://www.wikidata.org/entity/Q2021098,2921054
http://www.wikidata.org/entity/Q1794359,2921104
http://www.wikidata.org/entity/Q1793651,2921203
http://www.wikidata.org/entity/Q1807019,2921302
http://www.wikidata.org/entity/Q677956,2921401
http://www.wikidata.org/entity/Q1794459,2921450
http://www.wikidata.org/entity/Q1808562,2921500
http://www.wikidata.org/entity/Q1794435,2921609
http://www.wikidata.org/entity/Q1807821,2921708
http://www.wikidata.org/entity/Q1793482,2921807
http://www.wikidata.org/entity/Q1762166,2921906
http://www.wikidata.org/entity/Q1761474,2922003
http://www.wikidata.org/entity/Q1794935,2922052
http://www.wikidata.org/entity/Q1984590,2922102
http://www.wikidata.org/entity/Q1793732,2922201
http://www.wikidata.org/entity/Q1793568,2922250
http://www.wikidata.org/entity/Q988684,2922300
http://www.wikidata.org/entity/Q975660,2922409
http://www.wikidata.org/entity/Q1808393,2922508
http://www.wikidata.org/entity/Q1809660,2922607
http://www.wikidata.org/entity/Q1793758,2922656
http://www.wikidata.org/entity/Q1807966,2922706
http://www.wikidata.org/entity/Q1806993,2922730
http://www.wikidata.org/entity/Q1762106,2922755
http://www.wikidata.org/entity/Q1795079,2922805
http://www.wikidata.org/entity/Q1794393,2922854
http://www.wikidata.org/entity/Q1772518,2922904
http://www.wikidata.org/entity/Q1794050,2923001
http://www.wikidata.org/entity/Q609691,2923035
http://www.wikidata.org/entity/Q1762358,2923050
http://www.wikidata.org/entity/Q1648508,2923100
http://www.wikidata.org/entity/Q1795068,2923209
http://www.wikidata.org/entity/Q1793921,2923308
http://www.wikidata.org/entity/Q943355,2923357
http://www.wikidata.org/entity/Q1793599,2923407
http://www.wikidata.org/entity/Q924839,2923506
http://www.wikidata.org/entity/Q1793379,2923605
http://www.wikidata.org/entity/Q1793885,2923704
http://www.wikidata.org/entity/Q1761881,2923803
http://www.wikidata.org/entity/Q1772557,2923902
http://www.wikidata.org/entity/Q956008,2924009
http://www.wikidata.org/entity/Q1762483,2924058
http://www.wikidata.org/entity/Q1795191,2924108
http://www.wikidata.org/entity/Q928887,2924207
http://www.wikidata.org/entity/Q1794925,2924306
http://www.wikidata.org/entity/Q1793323,2924405
http://www.wikidata.org/entity/Q1793873,2924504
http://www.wikidata.org/entity/Q1794448,2924603
http://www.wikidata.org/entity/Q1807758,2924652
http://www.wikidata.org/entity/Q1807812,2924678
http://www.wikidata.org/entity/Q1794920,2924702
http://www.wikidata.org/entity/Q1807706,2924801
http://www.wikidata.org/entity/Q1793630,2924900
http://www.wikidata.org/entity/Q1807747,2925006
http://www.wikidata.org/entity/Q1793430,2925105
http://www.wikidata.org/entity/Q1794165,2925204
http://www.wikidata.org/entity/Q1935495,2925253
http://www.wikidata.org/entity/Q499922,2925303
http://www.wikidata.org/entity/Q1793451,2925402
http://www.wikidata.org/entity/Q1807887,2925501
http://www.wikidata.org/entity/Q1807030,2925600
http://www.wikidata.org/entity/Q1772530,2925709
http://www.wikidata.org/entity/Q1796453,2925758
http://www.wikidata.org/entity/Q1808402,2925808
http://www.wikidata.org/entity/Q1793720,2925907
http://www.wikidata.org/entity/Q1811500,2925931
http://www.wikidata.org/entity/Q733562,2925956
http://www.wikidata.org/entity/Q1794265,2926004
http://www.wikidata.org/entity/Q1793610,2926103
http://www.wikidata.org/entity/Q1762348,2926202
http://www.wikidata.org/entity/Q1794367,2926301
http://www.wikidata.org/entity/Q2013792,2926400
http://www.wikidata.org/entity/Q1761834,2926509
http://www.wikidata.org/entity/Q1793776,2926608
http://www.wikidata.org/entity/Q775530,2926657
http://www.wikidata.org/entity/Q1649466,2926707
http://www.wikidata.org/entity/Q2345752,2926806
http://www.wikidata.org/entity/Q582989,2926905
http://www.wikidata.org/entity/Q965807,2927002
http://www.wikidata.org/entity/Q1795086,2927101
http://www.wikidata.org/entity/Q1807858,2927200
http://www.wikidata.org/entity/Q1907408,2927309
http://www.wikidata.org/entity/Q36947,2927408
http://www.wikidata.org/entity/Q2027840,2927507
http://www.wikidata.org/entity/Q1808347,2927606
http://www.wikidata.org/entity/Q993466,2927705
http://www.wikidata.org/entity/Q1761901,2927804
http://www.wikidata.org/entity/Q512109,2927903
http://www.wikidata.org/entity/Q1793861,2928000
http://www.wikidata.org/entity/Q1808500,2928059
http://www.wikidata.org/entity/Q1761852,2928109
http://www.wikidata.org/entity/Q2018997,2928208
http://www.wikidata.org/entity/Q1795202,2928307
http://www.wikidata.org/entity/Q1795224,2928406
http://www.wikidata.org/entity/Q1795259,2928505
http://www.wikidata.org/entity/Q739789,2928604
http://www.wikidata.org/entity/Q1764163,2928703
http://www.wikidata.org/entity/Q1794190,2928802
http://www.wikidata.org/entity/Q1761582,2928901
http://www.wikidata.org/entity/Q2019014,2928950
http://www.wikidata.org/entity/Q1939306,2929008
http://www.wikidata.org/entity/Q1794977,2929057
http://www.wikidata.org/entity/Q1794400,2929107
http://www.wikidata.org/entity/Q1648073,2929206
http://www.wikidata.org/entity/Q2019037,2929255
http://www.wikidata.org/entity/Q1793783,2929305
http://www.wikidata.org/entity/Q1647816,2929354
http://www.wikidata.org/entity/Q1807737,2929370
http://www.wikidata.org/entity/Q1794868,2929404
http://www.wikidata.org/entity/Q1793748,2929503
http://www.wikidata.org/entity/Q1793944,2929602
http://www.wikidata.org/entity/Q939237,2929701
http://www.wikidata.org/entity/Q1793933,2929750
http://www.wikidata.org/entity/Q2247752,2929800
http://www.wikidata.org/entity/Q1794971,2929909
http://www.wikidata.org/entity/Q1762159,2930006
http://www.wikidata.org/entity/Q1808316,2930105
http://www.wikidata.org/entity/Q600869,2930154
http://www.wikidata.org/entity/Q1793620,2930204
http://www.wikidata.org/entity/Q1794876,2930303
http://www.wikidata.org/entity/Q1793663,2930402
http://www.wikidata.org/entity/Q1008215,2930501
http://www.wikidata.org/entity/Q1807060,2930600
http://www.wikidata.org/entity/Q1645080,2930709
http://www.wikidata.org/entity/Q934110,2930758
http://www.wikidata.org/entity/Q1762134,2930766
http://www.wikidata.org/entity/Q646901,2930774
http://www.wikidata.org/entity/Q1793851,2930808
http://www.wikidata.org/entity/Q1761827,2930907
http://www.wikidata.org/entity/Q22062867,2931004
http://www.wikidata.org/entity/Q1793296,2931053
http://www.wikidata.org/entity/Q1793683,2931103
http://www.wikidata.org/entity/Q22062864,2931202
http://www.wikidata.org/entity/Q22062863,2931301
http://www.wikidata.org/entity/Q282335,2931350
http://www.wikidata.org/entity/Q22062859,2931400
http://www.wikidata.org/entity/Q1794862,2931509
http://www.wikidata.org/entity/Q1761874,2931608
http://www.wikidata.org/entity/Q22062856,2931707
http://www.wikidata.org/entity/Q22060578,2931806
http://www.wikidata.org/entity/Q22062855,2931905
http://www.wikidata.org/entity/Q22062854,2932002
http://www.wikidata.org/entity/Q22062853,2932101
http://www.wikidata.org/entity/Q1762068,2932200
http://www.wikidata.org/entity/Q22062851,2932309
http://www.wikidata.org/entity/Q1761773,2932408
http://www.wikidata.org/entity/Q1794957,2932457
http://www.wikidata.org/entity/Q22060576,2932507
http://www.wikidata.org/entity/Q1793579,2932606
http://www.wikidata.org/entity/Q22062848,2932705
http://www.wikidata.org/entity/Q22062847,2932804
http://www.wikidata.org/entity/Q1010498,2932903
http://www.wikidata.org/entity/Q22062845,2933000
http://www.wikidata.org/entity/Q1793392,2933059
http://www.wikidata.org/entity/Q1807715,2933109
http://www.wikidata.org/entity/Q1807767,2933158
http://www.wikidata.org/entity/Q1794173,2933174
http://www.wikidata.org/entity/Q22062840,2933208
http://www.wikidata.org/entity/Q631107,2933257
http://www.wikidata.org/entity/Q22062839,2933307
http://www.wikidata.org/entity/Q22062838,2933406
http://www.wikidata.org/entity/Q596359,2933455
http://www.wikidata.org/entity/Q580244,2933505
http://www.wikidata.org/entity/Q1762114,2933604
http://www.wikidata.org/entity/Q582223,3100104
http://www.wikidata.org/entity/Q1615444,3100203
http://www.wikidata.org/entity/Q1749816,3100302
http://www.wikidata.org/entity/Q1749743,3100401
http://www.wikidata.org/entity/Q1791887,3100500
http://www.wikidata.org/entity/Q2059260,3100609
http://www.wikidata.org/entity/Q1756079,3100708
http://www.wikidata.org/entity/Q691275,3100807
http://www.wikidata.org/entity/Q1756605,3100906
http://www.wikidata.org/entity/Q1756246,3101003
http://www.wikidata.org/entity/Q1650790,3101102
http://www.wikidata.org/entity/Q1749739,3101201
http://www.wikidata.org/entity/Q678420,3101300
http://www.wikidata.org/entity/Q986243,3101409
http://www.wikidata.org/entity/Q1756032,3101508
http://www.wikidata.org/entity/Q1755151,3101607
http://www.wikidata.org/entity/Q614671,3101631
http://www.wikidata.org/entity/Q979377,3101706
http://www.wikidata.org/entity/Q1792834,3101805
http://www.wikidata.org/entity/Q1757102,3101904
http://www.wikidata.org/entity/Q1756931,3102001
http://www.wikidata.org/entity/Q118945,3102050
http://www.wikidata.org/entity/Q1757130,3102100
http://www.wikidata.org/entity/Q22062812,3102209
http://www.wikidata.org/entity/Q370048,3102308
http://www.wikidata.org/entity/Q1756297,3102407
http://www.wikidata.org/entity/Q1793156,3102506
http://www.wikidata.org/entity/Q1754887,3102605
http://www.wikidata.org/entity/Q676007,3102704
http://www.wikidata.org/entity/Q503236,3102803
http://www.wikidata.org/entity/Q1756210,3102852
http://www.wikidata.org/entity/Q22062805,3102902
http://www.wikidata.org/entity/Q611911,3103009
http://www.wikidata.org/entity/Q1791977,3103108
http://www.wikidata.org/entity/Q1756217,3103207
http://www.wikidata.org/entity/Q968231,3103306
http://www.wikidata.org/entity/Q1749750,3103405
http://www.wikidata.org/entity/Q1637522,3103504
http://www.wikidata.org/entity/Q1756387,3103603
http://www.wikidata.org/entity/Q1749824,3103702
http://www.wikidata.org/entity/Q1756964,3103751
http://www.wikidata.org/entity/Q1793057,3103801
http://www.wikidata.org/entity/Q1756084,3103900
http://www.wikidata.org/entity/Q586057,3104007
http://www.wikidata.org/entity/Q1756612,3104106
http://www.wikidata.org/entity/Q22062794,3104205
http://www.wikidata.org/entity/Q1756284,3104304
http://www.wikidata.org/entity/Q1792090,3104403
http://www.wikidata.org/entity/Q1793027,3104452
http://www.wikidata.org/entity/Q617058,3104502
http://www.wikidata.org/entity/Q1756260,3104601
http://www.wikidata.org/entity/Q922716,3104700
http://www.wikidata.org/entity/Q1791783,3104809
http://www.wikidata.org/entity/Q947342,3104908
http://www.wikidata.org/entity/Q1756922,3105004
http://www.wikidata.org/entity/Q1756027,3105103
http://www.wikidata.org/entity/Q1756019,3105202
http://www.wikidata.org/entity/Q1756203,3105301
http://www.wikidata.org/entity/Q770910,3105400
